name	word	time_w	diph	time_d
11-speaker-dz	daresay	0.6385222978080165	ea_s	0.1808773250646709
11-speaker-dz	toyed	0.4853132086167733	oy_l	0.2544463718820893
11-speaker-dz	fierce	0.5276328042328018	ia_s	0.2264385354081142
11-speaker-dz	Job	0.455182391797301	ow_l	0.25705714587401474
11-speaker-dz	douse	0.4876188586545709	aw_s	0.22991951957023105
11-speaker-dz	idiot	0.48930555555555344	ia_s	0.15373357764158158
11-speaker-dz	babe	0.42846247290125916	ey_l	0.23749417447317
11-speaker-dz	dais	0.48361350466112185	ey_s	0.20915903271290404
11-speaker-dz	bite	0.5611132463595396	ay_s	0.25527068014369547
11-speaker-dz	Joyce	0.5228745043631164	oy_s	0.18367003738802623
11-speaker-dz	graduate	0.6721218011013974	ua_s	0.14581372748435228
12-speaker-vv	gouge	0.5247892635314995	aw_l	0.327062345708634
12-speaker-vv	toyed	0.5823054496523881	oy_l	0.36098913467943916
12-speaker-vv	joke	0.5803462773998493	ow_s	0.26940183220850944
12-speaker-vv	bode	0.49954396573444093	ow_l	0.2877657233850712
12-speaker-vv	doit	0.5095922416585683	oy_s	0.24275603254306333
12-speaker-vv	idiot	0.6180210265924551	ia_s	0.20900246495594388
12-speaker-vv	Job	0.6284933232552312	ow_l	0.30519090277416083
12-speaker-vv	doubt	0.5803212396069526	aw_s	0.34568363147728576
12-speaker-vv	dais	0.6062078318506892	ey_s	0.2898322782098113
12-speaker-vv	daresay	0.8141237447359906	ea_s	0.21705412644686817
12-speaker-vv	daze	0.6577928949357563	ey_l	0.35824977946518644
12-speaker-vv	fierce	0.7071205451877738	ia_s	0.24237227654354854
12-speaker-vv	thereto	0.7862989417989397	ea_s	0.22020808587985385
12-speaker-vv	bait	0.5175058489004059	ey_s	0.26160147392290156
12-speaker-vv	joys	0.6426803416130156	oy_l	0.23691004813255745
12-speaker-vv	bourse	0.6203349530288307	ua_s	0.30344945588585404
12-speaker-vv	graduate	0.8401974678760382	ua_s	0.16510933359913338
12-speaker-vv	dies	0.6681947593852442	ay_l	0.36337763190881134
12-speaker-vv	theirs	0.6179416369722546	ea_l	0.3572801093667408
12-speaker-vv	gourd	0.44908634222920085	ua_l	0.31508204364801884
12-speaker-vv	bite	0.4977864161537582	ay_s	0.17922580058746718
12-speaker-vv	bide	0.5632551433271686	ay_l	0.3833256704980812
12-speaker-vv	bows	0.6274510019541069	aw_l	0.37168916733817525
12-speaker-vv	douse	0.608834566793746	aw_s	0.3191113846471012
12-speaker-vv	Joyce	0.5966563006154928	oy_s	0.20200948581655354
12-speaker-vv	fears	0.6852516376921187	ia_l	0.2587446478671751
12-speaker-vv	babe	0.4371383718322619	ey_l	0.22391465385399556
12-speaker-vv	dice	0.5793882324859823	ay_s	0.19819644981906492
